hour,lmp,year,month,day,temp,hrank
4,32.89,2010,5,7,50.4,19
5,32.66,2010,5,7,50,20
24,32.27,2010,5,7,52.8,21
2,31.76,2010,5,7,51.5,22
3,31.38,2010,5,7,50.9,23
6,31.12,2010,5,7,49.8,24
10,116.69,2010,5,8,56.5,1
11,95.45,2010,5,8,57.8,2
12,73.42,2010,5,8,58.6,3
16,42.07,2010,5,8,59.9,4
15,41.98,2010,5,8,59.8,5
9,41.22,2010,5,8,54.8,6
14,39.89,2010,5,8,59.6,7
18,39.87,2010,5,8,58.6,8
17,38.89,2010,5,8,59.3,9
13,38.82,2010,5,8,59.3,10
22,38.13,2010,5,8,54.4,11
19,36.12,2010,5,8,57.5,12
21,34.47,2010,5,8,55.3,13
8,33.2,2010,5,8,52.8,14
23,33.12,2010,5,8,53.6,15
20,33.05,2010,5,8,56.2,16
2,32.81,2010,5,8,51.7,17
1,32.48,2010,5,8,52.1,18
6,31.72,2010,5,8,50.1,19
7,31.41,2010,5,8,51.1,20
3,31.11,2010,5,8,51.2,21
24,29.39,2010,5,8,53,22
5,29.33,2010,5,8,50.3,23
4,28.58,2010,5,8,50.7,24
21,66.15,2010,5,9,55.2,1
20,41.49,2010,5,9,56.2,2
22,40.33,2010,5,9,54.4,3
19,35.33,2010,5,9,57.4,4
18,33.75,2010,5,9,58.6,5
11,33.22,2010,5,9,57.8,6
13,32.94,2010,5,9,59.2,7
12,32.85,2010,5,9,58.6,8
17,32.7,2010,5,9,59.3,9
9,32.25,2010,5,9,54.9,10
23,31.8,2010,5,9,53.6,11
14,31.66,2010,5,9,59.5,12
15,31.52,2010,5,9,59.7,13
24,30.93,2010,5,9,53,14
16,30.81,2010,5,9,59.7,15
10,30.61,2010,5,9,56.6,16
8,30.59,2010,5,9,52.9,17
2,29.89,2010,5,9,51.9,18
7,29.4,2010,5,9,51.2,19
1,28.88,2010,5,9,52.2,20
3,28.62,2010,5,9,51.3,21
4,28.41,2010,5,9,50.8,22
6,28.25,2010,5,9,50.2,23
5,25.18,2010,5,9,50.4,24
21,129.18,2010,5,10,55.4,1
24,67.26,2010,5,10,53.1,2
20,60.34,2010,5,10,56.3,3
18,56.41,2010,5,10,58.6,4
17,50.11,2010,5,10,59.3,5
19,50.11,2010,5,10,57.5,6
16,47.84,2010,5,10,59.8,7
10,46.79,2010,5,10,56.6,8
7,43.41,2010,5,10,51.3,9
22,43.34,2010,5,10,54.5,10
11,42.92,2010,5,10,57.8,11
12,42.61,2010,5,10,58.6,12
13,41.74,2010,5,10,59.2,13
15,40.86,2010,5,10,59.7,14
14,40.63,2010,5,10,59.5,15
8,40.08,2010,5,10,53,16
23,39.72,2010,5,10,53.8,17
9,39.59,2010,5,10,55,18
1,32.8,2010,5,10,52.2,19
6,32.27,2010,5,10,50.3,20
5,30.89,2010,5,10,50.5,21
2,30.33,2010,5,10,51.9,22
4,26.81,2010,5,10,50.9,23
3,23.63,2010,5,10,51.4,24
9,143.11,2010,5,11,55.2,1
12,79.76,2010,5,11,58.8,2
8,65.53,2010,5,11,53.2,3
7,54.54,2010,5,11,51.5,4
13,54.04,2010,5,11,59.4,5
11,49.15,2010,5,11,58,6
10,46.17,2010,5,11,56.9,7
6,43.45,2010,5,11,50.5,8
2,39.92,2010,5,11,52,9
14,39.61,2010,5,11,59.6,10
15,37.99,2010,5,11,59.9,11
16,37.82,2010,5,11,59.9,12
1,37.42,2010,5,11,52.4,13
21,37.41,2010,5,11,55.5,14
3,37.36,2010,5,11,51.5,15
22,36.39,2010,5,11,54.7,16
17,36.24,2010,5,11,59.5,17
5,35.79,2010,5,11,50.6,18
20,35.71,2010,5,11,56.5,19
18,35.03,2010,5,11,58.8,20
19,34.9,2010,5,11,57.7,21
24,34.78,2010,5,11,53.3,22
4,34.12,2010,5,11,51,23
23,33.58,2010,5,11,54,24
21,55.3,2010,5,12,55.6,1
17,46.94,2010,5,12,59.5,2
18,44.36,2010,5,12,58.8,3
20,44.02,2010,5,12,56.5,4
16,43.84,2010,5,12,59.9,5
14,43.75,2010,5,12,59.7,6
11,42.61,2010,5,12,58,7
15,42.27,2010,5,12,59.9,8
22,42.13,2010,5,12,54.9,9
13,41.85,2010,5,12,59.4,10
19,41.81,2010,5,12,57.8,11
12,41.74,2010,5,12,58.8,12
10,39.14,2010,5,12,56.9,13
23,38.45,2010,5,12,54.1,14
8,37.39,2010,5,12,53.3,15
24,37.37,2010,5,12,53.4,16
7,36.93,2010,5,12,51.6,17
9,36.46,2010,5,12,55.2,18
1,33.94,2010,5,12,52.7,19
2,32.81,2010,5,12,52.2,20
3,32.52,2010,5,12,51.7,21
4,32.36,2010,5,12,51.2,22
6,31.03,2010,5,12,50.6,23
5,28.88,2010,5,12,50.8,24
11,90.26,2010,5,13,58.5,1
8,62.85,2010,5,13,53.6,2
10,55.72,2010,5,13,57.3,3
19,50.43,2010,5,13,58.2,4
16,49,2010,5,13,60.2,5
14,47.87,2010,5,13,60.1,6
15,47.15,2010,5,13,60.3,7
21,43.26,2010,5,13,56,8
18,42.23,2010,5,13,59.3,9
9,40.73,2010,5,13,55.5,10
23,40.57,2010,5,13,54.4,11
7,39.81,2010,5,13,51.9,12
17,39.48,2010,5,13,60,13
12,39.42,2010,5,13,59.3,14
22,39.18,2010,5,13,55.2,15
24,39.13,2010,5,13,53.7,16
13,38.15,2010,5,13,59.8,17
1,36.81,2010,5,13,52.9,18
20,34.97,2010,5,13,57,19
2,33.95,2010,5,13,52.3,20
4,32.81,2010,5,13,51.3,21
6,32.69,2010,5,13,50.8,22
5,32.55,2010,5,13,50.9,23
3,30.69,2010,5,13,51.8,24
24,84.96,2010,5,14,54.1,1
16,76.39,2010,5,14,60.9,2
15,70.25,2010,5,14,60.9,3
13,68.67,2010,5,14,60.5,4
17,66.57,2010,5,14,60.6,5
21,65.06,2010,5,14,56.5,6
14,61.43,2010,5,14,60.8,7
18,59.15,2010,5,14,59.9,8
22,57.31,2010,5,14,55.6,9
8,52.86,2010,5,14,54,10
10,51.43,2010,5,14,57.8,11
9,51.27,2010,5,14,56,12
20,48.44,2010,5,14,57.5,13
23,45.89,2010,5,14,54.8,14
12,45.3,2010,5,14,59.9,15
19,43.12,2010,5,14,58.8,16
7,40.58,2010,5,14,52.3,17
11,39.46,2010,5,14,59.1,18
1,39.03,2010,5,14,53.1,19
2,32.88,2010,5,14,52.6,20
6,32.8,2010,5,14,51.2,21
5,31.31,2010,5,14,51.2,22
4,29.8,2010,5,14,51.6,23
3,28.92,2010,5,14,52.1,24
9,122.24,2010,5,15,56.4,1
18,90.28,2010,5,15,60,2
17,88.74,2010,5,15,60.8,3
11,85.61,2010,5,15,59.4,4
21,74.61,2010,5,15,56.7,5
12,73.04,2010,5,15,60.2,6
10,63.87,2010,5,15,58.2,7
16,59.48,2010,5,15,61,8
14,55.6,2010,5,15,61,9
2,55.5,2010,5,15,53,10
3,55.39,2010,5,15,52.5,11
5,55.37,2010,5,15,51.6,12
15,55.31,2010,5,15,61.1,13
19,54.47,2010,5,15,59,14
7,53.4,2010,5,15,52.7,15
4,46.24,2010,5,15,52,16
1,46.07,2010,5,15,53.5,17
13,45.53,2010,5,15,60.7,18
24,44.12,2010,5,15,54.3,19
8,43.4,2010,5,15,54.4,20
6,41.53,2010,5,15,51.6,21
20,41,2010,5,15,57.7,22
23,38.68,2010,5,15,55,23
22,37.68,2010,5,15,55.9,24
21,116.96,2010,5,16,57,1
18,56.86,2010,5,16,60.4,2
17,53.56,2010,5,16,61.1,3
24,53.3,2010,5,16,54.6,4
4,49.9,2010,5,16,52.2,5
19,46.09,2010,5,16,59.3,6
14,45.26,2010,5,16,61.5,7
15,44.84,2010,5,16,61.5,8
12,44.61,2010,5,16,60.5,9
10,43.86,2010,5,16,58.5,10
23,43.82,2010,5,16,55.4,11
13,43.39,2010,5,16,61.1,12
2,43.23,2010,5,16,53.2,13
6,42.77,2010,5,16,51.8,14
16,41.97,2010,5,16,61.3,15
22,41.18,2010,5,16,56.2,16
1,41,2010,5,16,53.8,17
11,40.44,2010,5,16,59.7,18
20,40.36,2010,5,16,58,19
5,37.31,2010,5,16,51.8,20
3,36.94,2010,5,16,52.7,21
7,36.93,2010,5,16,53,22
8,36.72,2010,5,16,54.8,23
9,36.39,2010,5,16,56.7,24
17,66.66,2010,5,17,61.5,1
16,64.85,2010,5,17,61.7,2
14,60.96,2010,5,17,61.8,3
12,56.87,2010,5,17,60.9,4
13,54.91,2010,5,17,61.5,5
8,50.1,2010,5,17,55.1,6
9,50.02,2010,5,17,57.1,7
21,46.13,2010,5,17,57.4,8
3,46.13,2010,5,17,53,9
2,44.97,2010,5,17,53.5,10
1,43.85,2010,5,17,54.2,11
10,42.57,2010,5,17,58.8,12
24,42.21,2010,5,17,54.9,13
18,41.75,2010,5,17,60.7,14
5,40.53,2010,5,17,52.1,15
15,40.28,2010,5,17,61.9,16
23,39.59,2010,5,17,55.7,17
20,39.45,2010,5,17,58.4,18
11,38.68,2010,5,17,60.1,19
22,38.47,2010,5,17,56.5,20
4,36.94,2010,5,17,52.5,21
19,36.27,2010,5,17,59.7,22
6,31.29,2010,5,17,52.1,23
7,22.76,2010,5,17,53.3,24
15,123.75,2010,5,18,62.3,1
11,88.48,2010,5,18,60.5,2
8,79.66,2010,5,18,55.4,3
10,78.95,2010,5,18,59.2,4
7,58.44,2010,5,18,53.6,5
14,54.98,2010,5,18,62.2,6
17,54.65,2010,5,18,61.8,7
12,54.43,2010,5,18,61.3,8
9,54.28,2010,5,18,57.4,9
20,51.21,2010,5,18,58.7,10
16,48.12,2010,5,18,62.1,11
13,47.54,2010,5,18,61.9,12
18,47.18,2010,5,18,61.1,13
19,46.82,2010,5,18,60.1,14
23,44.65,2010,5,18,56.1,15
21,44.35,2010,5,18,57.7,16
22,39.72,2010,5,18,56.8,17
24,38.57,2010,5,18,55.2,18
3,37.83,2010,5,18,53.3,19
1,37.65,2010,5,18,54.5,20
4,37.48,2010,5,18,52.8,21
2,37.22,2010,5,18,53.8,22
5,36.38,2010,5,18,52.4,23
6,35.81,2010,5,18,52.4,24
18,52.78,2010,5,19,61.2,1
12,51.09,2010,5,19,61.6,2
15,49.39,2010,5,19,62.6,3
8,47.17,2010,5,19,55.8,4
13,46.81,2010,5,19,62.3,5
17,46.08,2010,5,19,62.1,6
14,45.28,2010,5,19,62.6,7
16,45.15,2010,5,19,62.3,8
19,44.97,2010,5,19,60.2,9
10,44.31,2010,5,19,59.5,10
11,44.28,2010,5,19,60.8,11
20,42.38,2010,5,19,59,12
21,42.36,2010,5,19,57.9,13
7,41.93,2010,5,19,54.1,14
9,40.11,2010,5,19,57.8,15
23,39.26,2010,5,19,56.3,16
22,38.65,2010,5,19,57.1,17
1,37.19,2010,5,19,54.7,18
6,36.98,2010,5,19,52.8,19
2,35.34,2010,5,19,54.1,20
3,35.15,2010,5,19,53.6,21
24,34.24,2010,5,19,55.4,22
5,34.17,2010,5,19,52.7,23
4,33.02,2010,5,19,53.1,24
17,65.76,2010,5,20,62.5,1
18,56.73,2010,5,20,61.6,2
14,52.57,2010,5,20,62.9,3
22,51.85,2010,5,20,57.3,4
13,50,2010,5,20,62.6,5
21,48.65,2010,5,20,58.2,6
15,48.42,2010,5,20,63.1,7
24,46.31,2010,5,20,55.7,8
12,46.11,2010,5,20,62,9
16,45.65,2010,5,20,62.7,10
19,42.77,2010,5,20,60.6,11
23,42.66,2010,5,20,56.5,12
11,41.99,2010,5,20,61.2,13
20,40.7,2010,5,20,59.3,14
10,40.52,2010,5,20,59.9,15
9,38.06,2010,5,20,58.1,16
8,37.75,2010,5,20,56.1,17
7,36.82,2010,5,20,54.3,18
1,32.47,2010,5,20,54.9,19
2,31.36,2010,5,20,54.3,20
5,31.36,2010,5,20,53,21
4,31.09,2010,5,20,53.4,22
3,29.87,2010,5,20,53.8,23
6,26.14,2010,5,20,53,24
10,98.18,2010,5,21,60.4,1
11,96.92,2010,5,21,61.7,2
15,57.07,2010,5,21,63.6,3
7,55.23,2010,5,21,54.8,4
12,53.08,2010,5,21,62.6,5
14,52.52,2010,5,21,63.5,6
9,47.49,2010,5,21,58.6,7
13,45.79,2010,5,21,63.2,8
16,44.62,2010,5,21,63.3,9
22,44.28,2010,5,21,57.8,10
24,43.61,2010,5,21,56.2,11
23,43.13,2010,5,21,57,12
17,42.81,2010,5,21,63,13
18,41.08,2010,5,21,62.2,14
21,40.99,2010,5,21,58.7,15
8,40.57,2010,5,21,56.6,16
19,39.23,2010,5,21,61.2,17
20,38.65,2010,5,21,59.9,18
1,36.87,2010,5,21,55.2,19
3,31.87,2010,5,21,54.2,20
2,31.42,2010,5,21,54.7,21
4,31,2010,5,21,53.8,22
5,30.5,2010,5,21,53.5,23
6,25.84,2010,5,21,53.5,24
18,175.61,2010,5,22,62.8,1
8,82.07,2010,5,22,57.2,2
21,69.92,2010,5,22,59.1,3
22,63.43,2010,5,22,58.3,4
17,53.04,2010,5,22,63.6,5
24,50.16,2010,5,22,56.6,6
1,49.93,2010,5,22,55.6,7
23,46.22,2010,5,22,57.5,8
2,45.47,2010,5,22,55.1,9
16,43.91,2010,5,22,63.9,10
14,43.34,2010,5,22,64.1,11
15,40.8,2010,5,22,64.2,12
12,40.32,2010,5,22,63.2,13
13,40.04,2010,5,22,63.8,14
7,39.64,2010,5,22,55.3,15
20,38.27,2010,5,22,60.3,16
10,38.1,2010,5,22,60.9,17
11,37.43,2010,5,22,62.3,18
9,36.75,2010,5,22,59.2,19
5,35.45,2010,5,22,53.9,20
3,34.96,2010,5,22,54.7,21
19,34.6,2010,5,22,61.7,22
4,32.72,2010,5,22,54.2,23
6,31.87,2010,5,22,54,24
12,59.12,2010,5,23,63.7,1
13,59.07,2010,5,23,64.3,2
22,52.71,2010,5,23,58.7,3
21,51.95,2010,5,23,59.6,4
9,51.09,2010,5,23,59.7,5
10,48.96,2010,5,23,61.4,6
11,48.86,2010,5,23,62.7,7
17,48.78,2010,5,23,64.1,8
16,47.78,2010,5,23,64.4,9
14,47.2,2010,5,23,64.6,10
24,47.18,2010,5,23,57.1,11
15,46.34,2010,5,23,64.7,12
23,45.78,2010,5,23,57.9,13
20,43.68,2010,5,23,60.8,14
19,43.11,2010,5,23,62.2,15
18,40.98,2010,5,23,63.2,16
8,36.43,2010,5,23,57.6,17
1,35.36,2010,5,23,56,18
2,35.11,2010,5,23,55.6,19
7,34.25,2010,5,23,55.8,20
3,33.4,2010,5,23,55.1,21
6,32.3,2010,5,23,54.4,22
5,32.18,2010,5,23,54.4,23
4,31.79,2010,5,23,54.7,24
16,183.18,2010,5,24,65,1
15,103.06,2010,5,24,65.2,2
17,97.22,2010,5,24,64.8,3
11,72.24,2010,5,24,63.3,4
21,69.92,2010,5,24,60.1,5
18,68.9,2010,5,24,63.9,6
12,68.31,2010,5,24,64.3,7
10,67.42,2010,5,24,61.9,8
19,60.71,2010,5,24,62.9,9
13,59.76,2010,5,24,64.9,10
9,59.62,2010,5,24,60.3,11
14,52.37,2010,5,24,65.2,12
2,51.57,2010,5,24,56,13
8,51.54,2010,5,24,58.2,14
22,48.11,2010,5,24,59.3,15
20,47.69,2010,5,24,61.4,16
1,44.24,2010,5,24,56.4,17
7,39.64,2010,5,24,56.3,18
6,38.59,2010,5,24,54.9,19
3,36.19,2010,5,24,55.5,20
5,35.85,2010,5,24,54.8,21
23,35.17,2010,5,24,58.5,22
24,34.04,2010,5,24,57.6,23
4,33.3,2010,5,24,55.1,24
17,73.65,2010,5,25,65.5,1
19,62.79,2010,5,25,63.6,2
16,61.94,2010,5,25,65.7,3
21,60.55,2010,5,25,60.7,4
15,59.04,2010,5,25,66,5
14,59,2010,5,25,65.9,6
13,57.17,2010,5,25,65.6,7
18,53.02,2010,5,25,64.6,8
22,52.02,2010,5,25,59.8,9
12,51.27,2010,5,25,65,10
20,50.96,2010,5,25,62,11
11,41.67,2010,5,25,64,12
9,39,2010,5,25,60.8,13
8,38.78,2010,5,25,58.6,14
10,38.67,2010,5,25,62.5,15
7,37.28,2010,5,25,56.8,16
23,37.08,2010,5,25,59,17
24,35.12,2010,5,25,58.2,18
1,33.6,2010,5,25,57,19
2,33,2010,5,25,56.4,20
6,31.65,2010,5,25,55.3,21
5,31.61,2010,5,25,55.2,22
3,31.5,2010,5,25,56,23
4,20.72,2010,5,25,55.5,24
16,340.37,2010,5,26,66.5,1
17,306.79,2010,5,26,66.3,2
15,237.59,2010,5,26,66.6,3
13,175.65,2010,5,26,66.2,4
14,164.25,2010,5,26,66.6,5
21,138.88,2010,5,26,61.2,6
12,135.15,2010,5,26,65.5,7
18,134.52,2010,5,26,65.3,8
22,73.71,2010,5,26,60.3,9
19,72.28,2010,5,26,64.2,10
11,67.87,2010,5,26,64.5,11
20,63.44,2010,5,26,62.6,12
10,60.15,2010,5,26,63,13
7,49.28,2010,5,26,57.2,14
9,44.69,2010,5,26,61.2,15
8,41.42,2010,5,26,59.1,16
24,38.56,2010,5,26,58.6,17
23,38.2,2010,5,26,59.4,18
1,35,2010,5,26,57.5,19
2,33.48,2010,5,26,57,20
6,32.17,2010,5,26,55.8,21
5,31.78,2010,5,26,55.7,22
3,31.17,2010,5,26,56.5,23
4,31.01,2010,5,26,56.1,24
18,54.62,2010,5,27,66,1
19,50.63,2010,5,27,64.8,2
17,49.31,2010,5,27,66.9,3
15,46.65,2010,5,27,67.3,4
16,44.96,2010,5,27,67.1,5
1,43.91,2010,5,27,57.8,6
14,42.47,2010,5,27,67.2,7
20,41.39,2010,5,27,63.3,8
21,39.8,2010,5,27,61.8,9
13,38.61,2010,5,27,66.8,10
8,38.56,2010,5,27,59.7,11
2,38.09,2010,5,27,57.4,12
22,37.98,2010,5,27,60.8,13
7,37.77,2010,5,27,57.8,14
12,37.46,2010,5,27,66.1,15
11,36.89,2010,5,27,65.1,16
24,36.11,2010,5,27,59.1,17
10,35.73,2010,5,27,63.6,18
3,35.01,2010,5,27,56.9,19
23,34.7,2010,5,27,59.9,20
9,34.31,2010,5,27,61.8,21
6,34.05,2010,5,27,56.2,22
5,33.73,2010,5,27,56.1,23
4,32.9,2010,5,27,56.5,24
10,66.09,2010,5,28,63.7,1
14,65.02,2010,5,28,67.3,2
13,64.47,2010,5,28,66.9,3
11,64.14,2010,5,28,65.2,4
15,62.04,2010,5,28,67.3,5
9,56.5,2010,5,28,62,6
18,54.33,2010,5,28,66,7
12,53.57,2010,5,28,66.3,8
21,48.95,2010,5,28,61.9,9
19,48.65,2010,5,28,64.9,10
17,48.64,2010,5,28,67,11
16,47.87,2010,5,28,67.2,12
20,44.2,2010,5,28,63.3,13
22,42.83,2010,5,28,60.9,14
8,42.2,2010,5,28,59.9,15
1,39.28,2010,5,28,58.3,16
24,39.09,2010,5,28,59.2,17
2,39.07,2010,5,28,57.8,18
23,38.34,2010,5,28,60.1,19
7,35.75,2010,5,28,58,20
3,33.78,2010,5,28,57.3,21
4,32.53,2010,5,28,56.9,22
5,32.52,2010,5,28,56.5,23
6,31.77,2010,5,28,56.6,24
21,188.72,2010,5,29,62.1,1
20,140.84,2010,5,29,63.5,2
15,62.36,2010,5,29,67.4,3
18,55.09,2010,5,29,66.2,4
16,52.31,2010,5,29,67.4,5
1,52.31,2010,5,29,58.4,6
13,52.28,2010,5,29,66.9,7
19,51.79,2010,5,29,65,8
12,50.46,2010,5,29,66.3,9
8,49.3,2010,5,29,60.1,10
11,49.1,2010,5,29,65.2,11
14,48.66,2010,5,29,67.4,12
9,46.72,2010,5,29,62.1,13
2,45.6,2010,5,29,58,14
24,44.35,2010,5,29,59.5,15
17,44.08,2010,5,29,67.1,16
10,43.82,2010,5,29,63.8,17
23,41.76,2010,5,29,60.3,18
22,39.38,2010,5,29,61.1,19
7,38.92,2010,5,29,58.2,20
4,38.42,2010,5,29,57.1,21
3,35.03,2010,5,29,57.5,22
6,34.72,2010,5,29,56.8,23
5,34.63,2010,5,29,56.7,24
3,67.12,2010,5,30,57.7,1
15,45.44,2010,5,30,67.6,2
14,44.44,2010,5,30,67.5,3
22,43.37,2010,5,30,61.3,4
23,43.3,2010,5,30,60.4,5
1,42.71,2010,5,30,58.6,6
24,41.04,2010,5,30,59.7,7
16,40.96,2010,5,30,67.5,8
9,39.79,2010,5,30,62.2,9
8,37.56,2010,5,30,60.2,10
21,36.5,2010,5,30,62.2,11
18,36.33,2010,5,30,66.3,12
12,36.24,2010,5,30,66.3,13
19,36.12,2010,5,30,65.1,14
13,36.08,2010,5,30,67,15
4,35.36,2010,5,30,57.2,16
5,35.31,2010,5,30,56.9,17
2,35.09,2010,5,30,58.3,18
10,34.9,2010,5,30,63.8,19
7,34.85,2010,5,30,58.4,20
17,34.83,2010,5,30,67.2,21
20,34.46,2010,5,30,63.6,22
11,33.84,2010,5,30,65.2,23
6,32.17,2010,5,30,57,24
14,57.17,2010,5,31,67.8,1
1,54.8,2010,5,31,58.8,2
21,54.7,2010,5,31,62.7,3
17,52.84,2010,5,31,67.7,4
15,52.56,2010,5,31,68,5
13,51.45,2010,5,31,67.4,6
9,50.5,2010,5,31,62.4,7
11,50.03,2010,5,31,65.5,8
19,49.39,2010,5,31,65.7,9
22,48.19,2010,5,31,61.8,10
12,47.98,2010,5,31,66.7,11
16,47.4,2010,5,31,68,12
10,47.08,2010,5,31,64.2,13
18,47.04,2010,5,31,66.8,14
8,45.47,2010,5,31,60.4,15
20,44.11,2010,5,31,64.1,16
7,41.68,2010,5,31,58.6,17
23,40.56,2010,5,31,60.9,18
6,38.67,2010,5,31,57.2,19
24,37.94,2010,5,31,60.1,20
3,34.61,2010,5,31,57.9,21
2,33.79,2010,5,31,58.5,22
4,33.18,2010,5,31,57.5,23
5,32.99,2010,5,31,57.2,24
14,78.54,2010,6,1,68.4,1
15,71.89,2010,6,1,68.4,2
16,63.89,2010,6,1,68.4,3
17,60.03,2010,6,1,68.1,4
13,59.8,2010,6,1,67.8,5
12,58.27,2010,6,1,67.1,6
18,49.17,2010,6,1,67.3,7
19,46.93,2010,6,1,66.1,8
11,46.67,2010,6,1,66,9
22,44.81,2010,6,1,62.2,10
21,42.82,2010,6,1,63.1,11
20,42.02,2010,6,1,64.5,12
1,41.49,2010,6,1,59.1,13
10,41.42,2010,6,1,64.6,14
6,39.13,2010,6,1,57.6,15
7,37.83,2010,6,1,59,16
2,35.86,2010,6,1,58.9,17
9,35.82,2010,6,1,62.9,18
8,35.2,2010,6,1,60.9,19
23,35.16,2010,6,1,61.3,20
24,33.11,2010,6,1,60.6,21
5,32.89,2010,6,1,57.6,22
3,32.85,2010,6,1,58.4,23
4,32.7,2010,6,1,57.9,24
14,59.54,2010,6,2,68.6,1
15,58.95,2010,6,2,68.6,2
16,56.8,2010,6,2,68.6,3
17,55.08,2010,6,2,68.3,4
13,47.5,2010,6,2,68.1,5
18,46.82,2010,6,2,67.6,6
21,43.73,2010,6,2,63.4,7
19,43.37,2010,6,2,66.4,8
12,42.49,2010,6,2,67.4,9
11,42.22,2010,6,2,66.3,10
22,41.96,2010,6,2,62.5,11
20,40.84,2010,6,2,64.8,12
10,39.57,2010,6,2,64.9,13
9,37.29,2010,6,2,63.2,14
6,36.73,2010,6,2,58,15
8,36.18,2010,6,2,61.3,16
7,35.29,2010,6,2,59.4,17
23,34.61,2010,6,2,61.6,18
2,33.79,2010,6,2,59.3,19
24,33.68,2010,6,2,60.9,20
1,33.57,2010,6,2,59.6,21
5,33.21,2010,6,2,57.9,22
3,32.9,2010,6,2,58.8,23
4,29.72,2010,6,2,58.3,24
17,66.29,2010,6,3,68.8,1
18,61.46,2010,6,3,68.1,2
15,59.34,2010,6,3,69.1,3
16,55.85,2010,6,3,69.1,4
14,54.47,2010,6,3,69,5
21,53.04,2010,6,3,63.9,6
13,46.1,2010,6,3,68.5,7
24,44.88,2010,6,3,61.3,8
19,44.84,2010,6,3,66.9,9
20,44.45,2010,6,3,65.3,10
22,43.91,2010,6,3,63,11
7,43.39,2010,6,3,59.7,12
12,42.72,2010,6,3,67.8,13
11,38.86,2010,6,3,66.7,14
23,38.63,2010,6,3,62,15
10,37.49,2010,6,3,65.3,16
8,36.06,2010,6,3,61.6,17
9,35.26,2010,6,3,63.5,18
1,34.87,2010,6,3,60,19
2,34.12,2010,6,3,59.6,20
4,34,2010,6,3,58.6,21
6,33.66,2010,6,3,58.3,22
3,33.65,2010,6,3,59,23
5,30.46,2010,6,3,58.2,24
12,93.06,2010,6,4,68.3,1
24,73.72,2010,6,4,61.8,2
13,66.68,2010,6,4,69,3
14,66.6,2010,6,4,69.6,4
22,66.08,2010,6,4,63.5,5
15,65.5,2010,6,4,69.6,6
17,63.66,2010,6,4,69.3,7
16,62.96,2010,6,4,69.6,8
11,60.5,2010,6,4,67.2,9
7,54.92,2010,6,4,60.1,10
18,53.34,2010,6,4,68.6,11
8,50.59,2010,6,4,62,12
21,49.03,2010,6,4,64.4,13
9,47.18,2010,6,4,64,14
10,46.28,2010,6,4,65.8,15
19,43.88,2010,6,4,67.4,16
20,43.74,2010,6,4,65.8,17
3,42.87,2010,6,4,59.4,18
1,42.39,2010,6,4,60.4,19
23,42.33,2010,6,4,62.5,20
6,42.15,2010,6,4,58.7,21
2,40.69,2010,6,4,60,22
5,35.24,2010,6,4,58.6,23
4,34.35,2010,6,4,58.9,24
21,186.01,2010,6,5,64.5,1
1,135.8,2010,6,5,60.8,2
2,109.44,2010,6,5,60.4,3
7,84.01,2010,6,5,60.5,4
22,73.61,2010,6,5,63.6,5
20,71.56,2010,6,5,65.9,6
6,69.57,2010,6,5,59,7
10,66.86,2010,6,5,66,8
23,63.22,2010,6,5,62.6,9
16,58.34,2010,6,5,69.7,10
17,54.83,2010,6,5,69.3,11
19,54.26,2010,6,5,67.5,12
5,54.07,2010,6,5,58.9,13
11,53.68,2010,6,5,67.4,14
24,52.44,2010,6,5,61.9,15
13,51.87,2010,6,5,69.2,16
14,51.66,2010,6,5,69.7,17
15,51.21,2010,6,5,69.7,18
18,50.95,2010,6,5,68.7,19
3,49.16,2010,6,5,59.8,20
12,47.24,2010,6,5,68.5,21
9,45.08,2010,6,5,64.3,22
4,40.34,2010,6,5,59.3,23
8,38.06,2010,6,5,62.3,24
14,79.36,2010,6,6,69.9,1
16,69.78,2010,6,6,69.8,2
2,66.99,2010,6,6,60.6,3
15,64.37,2010,6,6,69.9,4
13,63.47,2010,6,6,69.3,5
5,62.69,2010,6,6,59.1,6
10,61.74,2010,6,6,66.2,7
1,60.26,2010,6,6,60.9,8
6,60.24,2010,6,6,59.2,9
17,59.31,2010,6,6,69.5,10
11,59.19,2010,6,6,67.6,11
12,58.99,2010,6,6,68.7,12
9,58.39,2010,6,6,64.4,13
7,55.22,2010,6,6,60.6,14
3,55.06,2010,6,6,60,15
8,54.92,2010,6,6,62.4,16
18,53.13,2010,6,6,68.8,17
4,47.89,2010,6,6,59.5,18
19,46.62,2010,6,6,67.7,19
20,41.09,2010,6,6,66.2,20
21,40.83,2010,6,6,64.8,21
22,38.72,2010,6,6,63.8,22
23,35.52,2010,6,6,62.9,23
24,34.25,2010,6,6,62.2,24
14,46.68,2010,6,7,70,1
12,44.59,2010,6,7,68.8,2
15,41.46,2010,6,7,69.9,3
13,41.28,2010,6,7,69.5,4
11,41.14,2010,6,7,67.7,5
9,40.03,2010,6,7,64.5,6
17,39.57,2010,6,7,69.5,7
10,39.26,2010,6,7,66.4,8
8,38.8,2010,6,7,62.6,9
16,38.79,2010,6,7,69.9,10
18,37.05,2010,6,7,68.8,11
22,37.04,2010,6,7,64,12
19,36.05,2010,6,7,67.7,13
21,35.85,2010,6,7,64.9,14
20,35.79,2010,6,7,66.2,15
7,35.42,2010,6,7,60.8,16
6,33.84,2010,6,7,59.5,17
24,33.8,2010,6,7,62.3,18
